0 0 0.0000000000 0.0000000000
0 2 0.0000000000 48.0000000000
0 3 0.0000000000 72.0000000000
1 0 0.0000000000 27.6923076923
1 1 0.0000000000 51.6923076923
1 2 0.0000000000 75.6923076923
1 3 0.0000000000 99.6923076923
2 0 0.0000000000 55.3846153846
2 2 0.0000000000 103.3846153850
2 3 0.0000000000 127.3846153850
3 0 0.0000000000 83.0769230769
3 1 0.0000000000 107.0769230770
3 2 0.0000000000 131.0769230770
3 3 0.0000000000 155.0769230770
4 0 0.0000000000 110.7692307690
4 1 0.0000000000 134.7692307690
4 2 0.0000000000 158.7692307690
4 3 0.0000000000 182.7692307690
5 1 0.0000000000 162.4615384620
5 2 0.0000000000 186.4615384620
5 3 0.0000000000 210.4615384620
6 0 0.0000000000 166.1538461540
6 1 0.0000000000 190.1538461540
6 2 0.0000000000 214.1538461540
6 3 0.0000000000 238.1538461540
7 0 0.0000000000 193.8461538460
7 1 0.0000000000 217.8461538460
7 3 0.0000000000 265.8461538460
8 0 0.0000000000 221.5384615380
8 1 0.0000000000 245.5384615380
8 2 0.0000000000 269.5384615380
8 3 0.0000000000 293.5384615380
9 0 0.0000000000 249.2307692310
9 1 0.0000000000 273.2307692310
9 2 0.0000000000 297.2307692310
9 3 0.0000000000 321.2307692310
10 0 0.0000000000 276.9230769230
10 2 0.0000000000 324.9230769230
10 3 0.0000000000 348.9230769230
11 0 0.0000000000 304.6153846150
11 1 0.0000000000 328.6153846150
11 2 0.0000000000 352.6153846150
12 0 0.0000000000 332.3076923080
12 1 0.0000000000 356.3076923080
12 2 0.0000000000 20.3076923077
12 3 0.0000000000 44.3076923077
13 0 54.0000000000 0.0000000000
13 1 78.0000000000 0.0000000000
13 2 78.0000000000 180.0000000000
13 3 54.0000000000 180.0000000000
14 0 54.0000000000 27.6923076923
14 1 78.0000000000 27.6923076923
14 2 78.0000000000 207.6923076920
14 3 54.0000000000 207.6923076920
15 0 54.0000000000 55.3846153846
15 1 78.0000000000 55.3846153846
15 2 78.0000000000 235.3846153850
15 3 54.0000000000 235.3846153850
16 0 54.0000000000 83.0769230769
16 1 78.0000000000 83.0769230769
16 2 78.0000000000 263.0769230770
16 3 54.0000000000 263.0769230770
17 0 54.0000000000 110.7692307690
17 1 78.0000000000 110.7692307690
17 2 78.0000000000 290.7692307690
17 3 54.0000000000 290.7692307690
18 0 54.0000000000 138.4615384620
18 1 78.0000000000 138.4615384620
18 2 78.0000000000 318.4615384620
18 3 54.0000000000 318.4615384620
19 0 54.0000000000 166.1538461540
19 1 78.0000000000 166.1538461540
19 2 78.0000000000 346.1538461540
19 3 54.0000000000 346.1538461540
20 0 54.0000000000 193.8461538460
20 1 78.0000000000 193.8461538460
20 2 78.0000000000 13.8461538462
20 3 54.0000000000 13.8461538462
21 0 54.0000000000 221.5384615380
21 1 78.0000000000 221.5384615380
21 2 78.0000000000 41.5384615385
21 3 54.0000000000 41.5384615385
22 0 54.0000000000 249.2307692310
22 1 78.0000000000 249.2307692310
22 2 78.0000000000 69.2307692308
22 3 54.0000000000 69.2307692308
23 0 54.0000000000 276.9230769230
23 1 78.0000000000 276.9230769230
23 2 78.0000000000 96.9230769231
23 3 54.0000000000 96.9230769231
24 0 54.0000000000 304.6153846150
24 1 78.0000000000 304.6153846150
24 2 78.0000000000 124.6153846150
24 3 54.0000000000 124.6153846150
25 0 54.0000000000 332.3076923080
25 1 78.0000000000 332.3076923080
25 2 78.0000000000 152.3076923080
25 3 54.0000000000 152.3076923080
