0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 0 -90.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 1 -66.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 2 -42.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
0 3 -18.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 0 -90.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 1 -66.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 2 -42.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
1 3 -18.0 0.0
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 0 -90.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 1 -66.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 2 -42.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
2 3 -18.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 0 -90.0 27.6923076923
3 1 -66.0 27.6923076923
